ID,位置,巻,韻目,門,字,漢呉音,唐音,異體,メモ,聲,呼,等,韻,調,数,声カナ行,韻カナ
605,,上平,微第五,虛押,圍,イ,ウイ,,,云,合,三,微,平,1,アヤワ行,-uイ
606,,上平,微第五,複用,頎,キ,キイ,,,群,開,三,微,平,1,カ行,-iイ
607,,上平,微第五,複用,俙,キ,ヒイ,,,曉,開,三,微,平,1,ハ行,-iイ
608,,上平,微第五,複用,巍,ギ,クイ,,,疑,合,三,微,平,1,カ行,-uイ
609,,上平,微第五,複用,霏,ヒ,フイ,,,滂,合,三,微,平,1,ハ行,-uイ
610,,上平,微第五,複用,菲,ヒ,ヒイ,,,滂,合,三,微,平,1,ハ行,-iイ
611,,上平,魚第六,乾坤,墟,"キヨ, コ",キ,,,溪,開,三,魚,平,1,カ行,-i
612,,上平,魚第六,乾坤,居,"キヨ, コ",キ,,,見,開,三,魚,平,1,カ行,-i
613,,上平,魚第六,乾坤,渠,"キヨ, ゴ",キ,,,群,開,三,魚,平,1,カ行,-i
614,,上平,魚第六,乾坤,虛,"キヨ, コ",キ,虚,,曉,開,三,魚,平,1,カ行,-i
615,,上平,魚第六,乾坤,淤,"イヨ, ヲ",イ,,,影,開,三,魚,平,1,アヤワ行,-i
616,,上平,魚第六,乾坤,瀦,チヨ,,,,知,開,三,魚,平,1,,
617,,上平,魚第六,乾坤,閭,"リヨ, ロ",リ,,,來,開,三,魚,平,1,ラ行,-i
618,,上平,魚第六,乾坤,廬,"リヨ, ロ",リ,,,來,開,三,魚,平,1,ラ行,-i
619,,上平,魚第六,乾坤,𤁵,"リヨ, ロ",リ,,,來,開,三,魚,平,1,ラ行,-i
620,,上平,魚第六,乾坤,宁,チヨ,チ,,,澄,開,三,魚,平,1,タ行,-i
621,,上平,魚第六,乾坤,畬,"シヨ, ソ",イ,,,以,開,三,魚,平,1,アヤワ行,-i
622,,上平,魚第六,乾坤,岨,"シヨ, ソ",シ,,,清,開,三,魚,平,1,サ行,-i
623,,上平,魚第六,乾坤,滁,ジヨ,シ,,,澄,開,三,魚,平,1,サ行,-i
624,,上平,魚第六,氣形,魚,"ギヨ, ゴ",イ,,,疑,開,三,魚,平,1,アヤワ行,-i
625,,上平,魚第六,氣形,余,イヨ,イ,,,以,開,三,魚,平,1,アヤワ行,-i
626,,上平,魚第六,氣形,妤,イヨ,イ,,,以,開,三,魚,平,1,アヤワ行,-i
627,,上平,魚第六,氣形,鸒,イヨ,イ,,,以,開,三,魚,平,1,アヤワ行,-i
628,,上平,魚第六,氣形,予,イヨ,イ,,,以,開,三,魚,平,1,アヤワ行,-i
629,,上平,魚第六,氣形,𣆁,"シヨ, ソ",シ,胥,,心,開,三,魚,平,1,サ行,-i
630,,上平,魚第六,氣形,狙,ソ,シ,,,清,開,三,魚,平,1,サ行,-i
631,,上平,魚第六,氣形,雎,シヨ,シ,,,清,開,三,魚,平,1,サ行,-i
632,,上平,魚第六,氣形,豬,チヨ,,,,知,開,三,魚,平,1,,
633,,上平,魚第六,氣形,驢,"リヨ, ロ",リ,,,來,開,三,魚,平,1,ラ行,-i
634,,上平,魚第六,氣形,蜍,"ジヨ, コ",シ,,,常,開,三,魚,平,1,サ行,-i
635,,上平,魚第六,氣形,蛆,"シヨ, ソ",シ,,,清,開,三,魚,平,1,サ行,-i
636,,上平,魚第六,支體,疽,ソ,シ,,,清,開,三,魚,平,1,サ行,-i
637,,上平,魚第六,支體,臚,"リヨ, ロ",リ,,,來,開,三,魚,平,1,ラ行,-i
638,,上平,魚第六,態藝,漁,ギヨ,キ,,,疑,開,三,魚,平,1,カ行,-i
639,,上平,魚第六,態藝,書,シヨ,シ,,,書,開,三,魚,平,1,サ行,-i
640,,上平,魚第六,態藝,譽,イヨ,イ,,,以,開,三,魚,平,1,アヤワ行,-i
641,,上平,魚第六,態藝,舁,イヨ,イ,,,以,開,三,魚,平,1,アヤワ行,-i
642,,上平,魚第六,態藝,耡,ジヨ,シ,,,崇,開,三,魚,平,1,サ行,-i
643,,上平,魚第六,態藝,噓,"キヨ, コ",キ,,,曉,開,三,魚,平,1,カ行,-i
644,,上平,魚第六,態藝,歔,"キヨ, コ",キ,,,曉,開,三,魚,平,1,カ行,-i
645,,上平,魚第六,態藝,挐,"ジヨ, ニヨ",ニ,,,娘,開,三,魚,平,1,ナ行,-i
646,,上平,魚第六,態藝,釃,"リヨ, ロ",リ,,,生,開,三,魚,平,1,ラ行,-i
647,,上平,魚第六,態藝,醵,"キヨ, コ",キ,,,群,開,三,魚,平,1,カ行,-i
648,,上平,魚第六,態藝,胠,"キヨ, コ",キ,,,溪,開,三,魚,平,1,カ行,-i
649,,上平,魚第六,態藝,攄,リヨ,リ,,,徹,開,三,魚,平,1,ラ行,-i
650,,上平,魚第六,生植,櫚,"リヨ, ロ",リ,,,來,開,三,魚,平,1,ラ行,-i
651,,上平,魚第六,生植,蔬,"シヨ, ソ",シ,,,生,開,三,魚,平,1,サ行,-i
652,,上平,魚第六,生植,蕖,"キヨ, コ",キ,,,群,開,三,魚,平,1,カ行,-i
653,,上平,魚第六,生植,蘧,"キヨ, コ",キ,,,群,開,三,魚,平,1,カ行,-i
654,,上平,魚第六,生植,樗,チヨ,,,,,,,,,1,,
655,,上平,魚第六,食服,裾,"キヨ, コ",キ,,,見,開,三,魚,平,1,カ行,-i
656,,上平,魚第六,食服,袪,"キヨ, コ",キ,,,溪,開,三,魚,平,1,カ行,-i
657,,上平,魚第六,食服,𦵔,"シヨ, ソ",シ,菹,,莊,開,三,魚,平,1,サ行,-i
658,,上平,魚第六,器財,車,"キヨ, コ",キ,,,見,開,三,魚,平,1,カ行,-i
659,,上平,魚第六,器財,輿,イヨ,イ,,,以,開,三,魚,平,1,アヤワ行,-i
660,,上平,魚第六,器財,旟,イヨ,イ,,,以,開,三,魚,平,1,アヤワ行,-i
661,,上平,魚第六,器財,鉏,"シヨ, ソ",シ,,,崇,開,三,魚,平,1,サ行,-i
662,,上平,魚第六,器財,梳,"シヨ, ソ",シ,,,生,開,三,魚,平,1,サ行,-i
663,,上平,魚第六,器財,琚,"キヨ, コ",キ,,,見,開,三,魚,平,1,カ行,-i
664,,上平,魚第六,器財,璩,"キヨ, コ",キ,,,群,開,三,魚,平,1,カ行,-i
665,,上平,魚第六,器財,磲,"キヨ, コ",キ,,,群,開,三,魚,平,1,カ行,-i
666,,上平,魚第六,器財,璵,イヨ,イ,,,以,開,三,魚,平,1,アヤワ行,-i
667,,上平,魚第六,器財,篨,ヂヨ,シ,,,澄,開,三,魚,平,1,サ行,-i
668,,上平,魚第六,虛押,如,"シヨ, ニヨ",ジ,,,日,開,三,魚,平,1,ザ行,-i
669,,上平,魚第六,虛押,且,"シヨ, ソ","シ, ソ",,,精,開,三,魚,平,1,サ行,"-i, -o"
670,,上平,魚第六,虛押,疏,"シヨ, ソ",シ,䟽,,生,開,三,魚,平,1,サ行,-i
671,,上平,魚第六,虛押,疎,ソ,シ,踈,,生,開,三,魚,平,1,サ行,-i
672,,上平,魚第六,虛押,餘,イヨ,イ,,,以,開,三,魚,平,1,アヤワ行,-i
673,,上平,魚第六,虛押,歟,イヨ,イ,,,以,開,三,魚,平,1,アヤワ行,-i
674,,上平,魚第六,虛押,沮,"シヨ, ソ",シ,,,清,開,三,魚,平,1,サ行,-i
675,,上平,魚第六,虛押,初,"シヨ, シ",シ,,,初,開,三,魚,平,1,サ行,-i
676,,上平,魚第六,虛押,舒,ジヨ,ジ,,,書,開,三,魚,平,1,ザ行,-i
677,,上平,魚第六,虛押,徐,ジヨ,ジユ,,,邪,開,三,魚,平,1,ザ行,-iユ
678,,上平,魚第六,虛押,於,"イヨ, ヲ",イ,,,影,開,三,魚,平,1,アヤワ行,-i
679,,上平,魚第六,虛押,諸,シヨ,シユ,,,章,開,三,魚,平,1,サ行,-iユ
680,,上平,魚第六,虛押,除,チヨ,チユ,,,澄,開,三,魚,平,1,タ行,-iユ
681,,上平,魚第六,虛押,儲,チヨ,シ,,,澄,開,三,魚,平,1,サ行,-i
682,,上平,魚第六,複用,茹,ジヨ,シ,,,日,開,三,魚,平,1,サ行,-i
683,,上平,魚第六,複用,苴,シヨ,シ,,,清,開,三,魚,平,1,サ行,-i
684,,上平,魚第六,複用,㠊,"キヨ, コ",キ,,,溪,開,三,魚,平,1,カ行,-i
685,,上平,魚第六,複用,躇,チヨ,シ,,,澄,開,三,魚,平,1,サ行,-i
686,,上平,魚第六,複用,趄,"シヨ, ソ",シ,,,清,開,三,魚,平,1,サ行,-i
687,,上平,魚第六,複用,齬,"キヨ, ゴ",キ,,,疑,開,三,魚,平,1,カ行,-i
688,,上平,魚第六,複用,洳,"ジヨ, ニヨ",ジ,,,日,開,三,魚,平,1,ザ行,-i
689,,上平,虞模第七,乾坤,堣,グ,キ,,,疑,合,三,虞,平,1,カ行,-i
690,,上平,虞模第七,乾坤,禺,グ,キ,,,疑,合,三,虞,平,1,カ行,-i
691,,上平,虞模第七,乾坤,隅,グ,キ,,,疑,合,三,虞,平,1,カ行,-i
692,,上平,虞模第七,乾坤,衢,ク,キ,,,群,合,三,虞,平,1,カ行,-i
693,,上平,虞模第七,乾坤,邾,シユ,シ,,,知,合,三,虞,平,1,サ行,-i
694,,上平,虞模第七,乾坤,洙,シユ,シ,,,常,合,三,虞,平,1,サ行,-i
695,,上平,虞模第七,乾坤,郛,フ,,,,滂,合,三,虞,平,1,,
696,,上平,虞模第七,乾坤,陬,シユ,ス,,,精,合,三,虞,平,1,サ行,-u
697,,上平,虞模第七,乾坤,樞,スウ,シ,,,昌,合,三,虞,平,1,サ行,-i
698,,上平,虞模第七,乾坤,𢊍,チウ,ツ,廚,,澄,合,三,虞,平,1,タ行,-u
699,,上平,虞模第七,乾坤,湖,コ,ウ,,,匣,開,一,模,平,1,アヤワ行,-u
700,,上平,虞模第七,乾坤,塗,ド,ツ,,,定,開,一,模,平,1,タ行,-u
701,,上平,虞模第七,乾坤,途,ド,ツ,,,定,開,一,模,平,1,タ行,-u
702,,上平,虞模第七,乾坤,吳,ゴ,ウ,,,疑,開,一,模,平,1,アヤワ行,-u
703,,上平,虞模第七,乾坤,鋘,ゴ,ウ,,,疑,開,一,模,平,1,アヤワ行,-u
704,,上平,虞模第七,乾坤,壚,ロ,ル,,,來,開,一,模,平,1,ラ行,-u
705,,上平,虞模第七,乾坤,都,ト,ツ,,,端,開,一,模,平,1,タ行,-u
706,,上平,虞模第七,乾坤,櫨,ロ,ル,,,來,開,一,模,平,1,ラ行,-u
707,,上平,虞模第七,乾坤,㟺,ロ,ル,,,來,合,三,虞,平,1,ラ行,-u
708,,上平,虞模第七,乾坤,浯,ゴ,ウ,,,疑,開,一,模,平,1,アヤワ行,-u
709,,上平,虞模第七,乾坤,污,ヲ,ウ,洿,,影,開,一,模,平,1,アヤワ行,-u
710,,上平,虞模第七,乾坤,桴,フ,ヒ,,,滂,合,三,虞,平,1,ハ行,-i
711,,上平,虞模第七,乾坤,盬,コ,ク,,,見,開,一,模,平,1,カ行,-u
712,,上平,虞模第七,時候,晡,ホ,フ,,,幫,開,一,模,平,1,ハ行,-u
713,,上平,虞模第七,時候,臾,ユ,イ,,,以,合,三,虞,平,1,アヤワ行,-i
714,,上平,虞模第七,氣形,鳧,フ,,,,並,合,三,虞,平,1,,
715,,上平,虞模第七,氣形,苻,フ,ヒ,,https://i.imgur.com/PoHaoGg.png,並,合,三,虞,平,1,ハ行,-i
716,,上平,虞模第七,氣形,駑,ド,ツ,,,泥,開,一,模,平,1,タ行,-u
717,,上平,虞模第七,氣形,鸕,ロ,ル,,,來,開,一,模,平,1,ラ行,-u
718,,上平,虞模第七,氣形,鱸,ロ,ル,,,來,開,一,模,平,1,ラ行,-u
719,,上平,虞模第七,氣形,虞,グ,"キ, ニイ",,,疑,合,三,虞,平,1,"カ行, ナ行","-i, -iイ"
720,,上平,虞模第七,氣形,巫,ブ,,,,明,合,三,虞,平,1,,
721,,上平,虞模第七,氣形,鴝,ク,キ,,,群,合,三,虞,平,1,カ行,-i
722,,上平,虞模第七,氣形,瞿,ク,,,,群,合,三,虞,平,1,,
723,,上平,虞模第七,氣形,儒,ジユ,シ,,,日,合,三,虞,平,1,サ行,-i
724,,上平,虞模第七,氣形,蛛,チウ,シ,,,知,合,三,虞,平,1,サ行,-i
725,,上平,虞模第七,氣形,貙,シユ,シ,,,徹,合,三,虞,平,1,サ行,-i
726,,上平,虞模第七,氣形,侏,シユ,シ,,,章,合,三,虞,平,1,サ行,-i
727,,上平,虞模第七,氣形,蚨,フ,ヒ,,,並,合,三,虞,平,1,ハ行,-i
728,,上平,虞模第七,氣形,雛,スウ,ス,,,崇,合,三,虞,平,1,サ行,-u
729,,上平,虞模第七,氣形,俘,フ,ヒ,,,滂,合,三,虞,平,1,ハ行,-i
730,,上平,虞模第七,氣形,夫,"フ, ホ",ヒ,,,並,合,三,虞,平,1,ハ行,-i
731,,上平,虞模第七,氣形,駒,"ク, コ",キ,,,見,合,三,虞,平,1,カ行,-i
732,,上平,虞模第七,氣形,嫫,"ボ, モ",ム,,,明,開,一,模,平,1,マ行,-u
733,,上平,虞模第七,氣形,胡,コ,ウ,,,匣,開,一,模,平,1,アヤワ行,-u
734,,上平,虞模第七,氣形,狐,コ,ウ,,,匣,開,一,模,平,1,アヤワ行,-u
735,,上平,虞模第七,氣形,孤,コ,ウ,,,見,開,一,模,平,1,アヤワ行,-u
736,,上平,虞模第七,氣形,姑,コ,ク,,,見,開,一,模,平,1,カ行,-u
737,,上平,虞模第七,氣形,蛄,コ,ク,,,見,開,一,模,平,1,カ行,-u
738,,上平,虞模第七,氣形,鴣,コ,ク,,,見,開,一,模,平,1,カ行,-u
739,,上平,虞模第七,氣形,徒,ト,ツ,,,定,開,一,模,平,1,タ行,-u
740,,上平,虞模第七,氣形,奴,ド,ヌ,,,泥,開,一,模,平,1,ナ行,-u
741,,上平,虞模第七,氣形,䖘,ト,ツ,,,定,開,一,模,平,1,タ行,-u
742,,上平,虞模第七,氣形,孥,ド,ヌ,,,泥,開,一,模,平,1,ナ行,-u
743,,上平,虞模第七,氣形,吾,"ギヨ, コ",ウ,,,疑,開,一,模,平,1,アヤワ行,-u
744,,上平,虞模第七,氣形,鼯,"ギヨ, コ",ウ,,,疑,開,一,模,平,1,アヤワ行,-u
745,,上平,虞模第七,氣形,盧,"リヨ, ロ",リ,,,來,開,一,模,平,1,ラ行,-i
746,,上平,虞模第七,氣形,烏,"ウ, ヲ",イ,,,影,開,一,模,平,1,アヤワ行,-i
747,,上平,虞模第七,氣形,獹,ロ,ル,,,來,開,一,模,平,1,ラ行,-u
748,,上平,虞模第七,氣形,余,イヨ,イ,,,,,,,,1,アヤワ行,-i
749,,上平,虞模第七,支體,顱,ロ,ル,,,來,開,一,模,平,1,ラ行,-u
750,,上平,虞模第七,支體,跗,フ,ヒ,,https://i.imgur.com/ctlZX7g.png,幫,合,三,虞,平,1,ハ行,-i
751,,上平,虞模第七,支體,膚,フ,ヒ,,https://i.imgur.com/rdPDnE5.png,幫,合,三,虞,平,1,ハ行,-i
752,,上平,虞模第七,支體,𩪍,スウ,シ,,,昌,合,三,虞,平,1,サ行,-i
753,,上平,虞模第七,支體,膜,"ボ, モ",,,,明,開,一,模,平,1,,
754,,上平,虞模第七,支體,軀,"ク, コ",キ,,,溪,合,三,虞,平,1,カ行,-i
755,,上平,虞模第七,支體,鬚,シユ,シ,,,心,合,三,虞,平,1,サ行,-i
756,,上平,虞模第七,支體,瘻,ロ,ル,,,來,合,三,虞,平,1,ラ行,-u
757,,上平,虞模第七,態藝,愚,グ,キ,,,疑,合,三,虞,平,1,カ行,-i
758,,上平,虞模第七,態藝,娛,ゴ,ウ,,,疑,合,三,虞,平,1,アヤワ行,-u
759,,上平,虞模第七,態藝,誣,フ,ヒ,,,明,合,三,虞,平,1,ハ行,-i
760,,上平,虞模第七,態藝,雩,ウ,イ,,,云,合,三,虞,平,1,アヤワ行,-i
761,,上平,虞模第七,態藝,劬,"ク, コ",キ,,,群,合,三,虞,平,1,カ行,-i
762,,上平,虞模第七,態藝,癯,ク,キ,,,群,合,三,虞,平,1,カ行,-i
763,,上平,虞模第七,態藝,須,シユ,ス,,,心,合,三,虞,平,1,サ行,-u
764,,上平,虞模第七,態藝,需,ジユ,ス,,,心,合,三,虞,平,1,サ行,-u
765,,上平,虞模第七,態藝,誅,チウ,シ,,,知,合,三,虞,平,1,サ行,-i
766,,上平,虞模第七,態藝,腴,ユ,イ,,,以,合,三,虞,平,1,アヤワ行,-i
767,,上平,虞模第七,態藝,諛,ユ,イ,,,以,合,三,虞,平,1,アヤワ行,-i
768,,上平,虞模第七,態藝,𨵦,ユ,イ,,,以,合,三,虞,平,1,アヤワ行,-i
769,,上平,虞模第七,態藝,歈,ユ,イ,,,以,合,三,虞,平,1,アヤワ行,-i
770,,上平,虞模第七,態藝,愉,ユ,イ,,,以,合,三,虞,平,1,アヤワ行,-i
771,,上平,虞模第七,態藝,摳,ク,キ,,,溪,合,三,虞,平,1,カ行,-i
772,,上平,虞模第七,態藝,驅,ク,キ,,,溪,合,三,虞,平,1,カ行,-i
773,,上平,虞模第七,態藝,趨,スウ,ス,,,清,合,三,虞,平,1,サ行,-u
774,,上平,虞模第七,態藝,摟,"ル, ロ",リユ,,,來,合,三,虞,平,1,ラ行,-iユ
775,,上平,虞模第七,態藝,扶,フ,ヒ,,,並,合,三,虞,平,1,ハ行,-i
776,,上平,虞模第七,態藝,殍,フ,ヒ,,,滂,合,三,虞,平,1,ハ行,-i
777,,上平,虞模第七,態藝,姝,シユ,シ,,,昌,合,三,虞,平,1,サ行,-i
778,,上平,虞模第七,態藝,摸,"ボ, モ",ム,,,明,開,一,模,平,1,マ行,-u
779,,上平,虞模第七,態藝,謨,"ボ, モ",ム,,,明,開,一,模,平,1,マ行,-u
780,,上平,虞模第七,態藝,匍,ホ,フ,,,並,開,一,模,平,1,ハ行,-u
781,,上平,虞模第七,態藝,虖,"キヨ, コ",ク,,,匣,開,一,模,平,1,カ行,-u
782,,上平,虞模第七,態藝,蒱,ホ,フ,,,並,開,一,模,平,1,ハ行,-u
783,,上平,虞模第七,態藝,辜,コ,ク,,,見,開,一,模,平,1,カ行,-u
784,,上平,虞模第七,態藝,屠,ト,ツ,,,定,開,一,模,平,1,タ行,-u
785,,上平,虞模第七,態藝,圖,ド,ヅ,,,定,開,一,模,平,1,ダ行,-u
786,,上平,虞模第七,態藝,呼,コ,,,,曉,開,一,模,平,1,,
787,,上平,虞模第七,態藝,穌,ソ,ス,,,心,開,一,模,平,1,サ行,-u
788,,上平,虞模第七,態藝,殂,ソ,ス,,,從,開,一,模,平,1,サ行,-u
789,,上平,虞模第七,態藝,嗚,"ウ, ヲ",,,,影,開,一,模,平,1,,
790,,上平,虞模第七,態藝,逋,ホ,,,,幫,開,一,模,平,1,,
791,,上平,虞模第七,態藝,痡,ホ,フ,,,滂,合,三,虞,平,1,ハ行,-u
792,,上平,虞模第七,態藝,謼,コ,ク,,,曉,開,一,模,平,1,カ行,-u
793,,上平,虞模第七,態藝,吁,ウ,キ,,,曉,合,三,虞,平,1,カ行,-i
794,,上平,虞模第七,態藝,盱,ウ,キ,,,曉,合,三,虞,平,1,カ行,-i
795,,上平,虞模第七,態藝,揄,ユ,イ,,,以,合,三,虞,平,1,アヤワ行,-i
796,,上平,虞模第七,態藝,拘,"ク, コ",キ,,,見,合,三,虞,平,1,カ行,-i
797,,上平,虞模第七,態藝,㪺,ク,キ,,,見,合,三,虞,平,1,カ行,-i
798,,上平,虞模第七,態藝,酤,コ,ク,,,見,開,一,模,平,1,カ行,-u
799,,上平,虞模第七,態藝,搊,スウ,ス,,,莊,合,三,虞,平,1,サ行,-u
800,,上平,虞模第七,態藝,孚,フ,ヒ,,,滂,合,三,虞,平,1,ハ行,-i
801,,上平,虞模第七,態藝,怤,フ,,,,滂,合,三,虞,平,1,,
802,,上平,虞模第七,態藝,婁,"ル, ロ",リユ,,,來,合,三,虞,平,1,ラ行,-iユ
803,,上平,虞模第七,態藝,瘏,"ボ, モ",ム,,,定,開,一,模,平,1,マ行,-u
804,,上平,虞模第七,態藝,諏,スウ,ス,,,精,合,三,虞,平,1,サ行,-u
805,,上平,虞模第七,態藝,逾,ユ,イ,,,以,合,三,虞,平,1,アヤワ行,-i
806,,上平,虞模第七,態藝,徂,ソ,ス,,,從,開,一,模,平,1,サ行,-u
807,,上平,虞模第七,態藝,刳,コ,ク,,,溪,開,一,模,平,1,カ行,-u
808,,上平,虞模第七,生植,稌,ト,ツ,,,透,開,一,模,平,1,タ行,-u
809,,上平,虞模第七,生植,蘇,ソ,ス,,,心,開,一,模,平,1,サ行,-u
810,,上平,虞模第七,生植,蘆,ロ,ル,,,來,開,一,模,平,1,ラ行,-u
811,,上平,虞模第七,生植,梧,ゴ,ウ,,,疑,開,一,模,平,1,アヤワ行,-u
812,,上平,虞模第七,生植,葫,コ,フ,,,匣,開,一,模,平,1,ハ行,-u
813,,上平,虞模第七,生植,蒲,ホ,フ,,,並,開,一,模,平,1,ハ行,-u
814,,上平,虞模第七,生植,瓠,コ,ウ,,,匣,開,一,模,平,1,アヤワ行,-u
815,,上平,虞模第七,生植,荼,ド,ツ,,,定,開,一,模,平,1,タ行,-u
816,,上平,虞模第七,生植,莩,フ,,,,滂,合,三,虞,平,1,,
817,,上平,虞模第七,生植,菰,コ,ク,,,見,開,一,模,平,1,カ行,-u
818,,上平,虞模第七,生植,株,チウ,シ,,,知,合,三,虞,平,1,サ行,-i
819,,上平,虞模第七,生植,榆,ユ,イ,,,以,合,三,虞,平,1,アヤワ行,-i
820,,上平,虞模第七,生植,萸,ユ,イ,,,以,合,三,虞,平,1,アヤワ行,-i
821,,上平,虞模第七,生植,芻,スウ,ス,,,初,合,三,虞,平,1,サ行,-u
822,,上平,虞模第七,生植,蔞,ロ,リユ,,,來,合,三,虞,平,1,ラ行,-iユ
823,,上平,虞模第七,食服,麩,フ,,,,滂,合,三,虞,平,1,,
824,,上平,虞模第七,食服,酺,ホ,フ,,,並,開,一,模,平,1,ハ行,-u
825,,上平,虞模第七,食服,餬,コ,ウ,,,匣,開,一,模,平,1,アヤワ行,-u
826,,上平,虞模第七,食服,醐,コ,ウ,,,匣,開,一,模,平,1,アヤワ行,-u
827,,上平,虞模第七,食服,糊,コ,ウ,,,匣,開,一,模,平,1,アヤワ行,-u
828,,上平,虞模第七,食服,酥,ソ,ス,,,心,開,一,模,平,1,サ行,-u
829,,上平,虞模第七,食服,餔,ホ,フ,,,幫,開,一,模,平,1,ハ行,-u
830,,上平,虞模第七,食服,帑,ト,ヌ,,,泥,開,一,模,平,1,ナ行,-u
831,,上平,虞模第七,食服,襦,ジユ,シ,,,日,合,三,虞,平,1,サ行,-i
832,,上平,虞模第七,食服,繻,ジユ,シ,,,日,合,三,虞,平,1,サ行,-i
833,,上平,虞模第七,食服,𥼡,ソ,ス,,,清,開,一,模,平,1,サ行,-u
834,,上平,虞模第七,食服,褕,ユ,イ,,,以,合,三,虞,平,1,アヤワ行,-i
835,,上平,虞模第七,器財,瑜,ユ,イ,,,以,合,三,虞,平,1,アヤワ行,-i
836,,上平,虞模第七,器財,玞,フ,ヒ,,,幫,合,三,虞,平,1,ハ行,-i
837,,上平,虞模第七,器財,珠,シユ,シ,,,章,合,三,虞,平,1,サ行,-i
838,,上平,虞模第七,器財,瑚,コ,ウ,,,匣,開,一,模,平,1,アヤワ行,-u
839,,上平,虞模第七,器財,𣏓,ヲ,ウ,杇,,影,開,一,模,平,1,アヤワ行,-u
840,,上平,虞模第七,器財,鑪,ロ,ル,,,來,開,一,模,平,1,ラ行,-u
841,,上平,虞模第七,器財,壺,コ,ウ,,,匣,開,一,模,平,1,アヤワ行,-u
842,,上平,虞模第七,器財,艫,ロ,ル,,,來,開,一,模,平,1,ラ行,-u
843,,上平,虞模第七,器財,爐,ロ,ル,,,來,開,一,模,平,1,ラ行,-u
844,,上平,虞模第七,器財,弧,コ,ウ,,,匣,開,一,模,平,1,アヤワ行,-u
845,,上平,虞模第七,器財,觚,コ,ク,,,見,開,一,模,平,1,カ行,-u
846,,上平,虞模第七,器財,罛,コ,ク,,,見,開,一,模,平,1,カ行,-u
847,,上平,虞模第七,器財,𨬕,コ,ク,,,見,開,一,模,平,1,カ行,-u
848,,上平,虞模第七,器財,罦,フ,,,,滂,合,三,虞,平,1,,
849,,上平,虞模第七,器財,鈇,フ,,,,幫,合,三,虞,平,1,,
850,,上平,虞模第七,器財,簠,フ,,,,幫,合,三,虞,平,1,,
851,,上平,虞模第七,器財,模,"ボ, モ",ム,,,明,開,一,模,平,1,マ行,-u
852,,上平,虞模第七,器財,鏤,ロ,ル,,,來,合,三,虞,平,1,ラ行,-u
853,,上平,虞模第七,器財,符,フ,,,,並,合,三,虞,平,1,,
854,,上平,虞模第七,器財,絇,ク,キ,,,群,合,三,虞,平,1,カ行,-i
855,,上平,虞模第七,器財,竽,ウ,イ,,,云,合,三,虞,平,1,アヤワ行,-i
856,,上平,虞模第七,器財,盂,ウ,イ,,,云,合,三,虞,平,1,アヤワ行,-i
857,,上平,虞模第七,器財,箶,コ,ウ,,,匣,開,一,模,平,1,アヤワ行,-u
858,,上平,虞模第七,器財,箍,コ,ク,,,見,開,一,模,平,1,カ行,-u
859,,上平,虞模第七,器財,砮,ド,ヌ,,,泥,開,一,模,平,1,ナ行,-u
860,,上平,虞模第七,器財,殳,シユ,シ,,,常,合,三,虞,平,1,サ行,-i
861,,上平,虞模第七,器財,轤,ロ,ル,,,來,開,一,模,平,1,ラ行,-u
862,,上平,虞模第七,器財,瓿,フ,,,,並,合,三,虞,平,1,,
863,,上平,虞模第七,器財,租,ソ,ス,,,精,開,一,模,平,1,サ行,-u
864,,上平,虞模第七,光彩,朱,シユ,シ,,,章,合,三,虞,平,1,サ行,-i
865,,上平,虞模第七,數量,銖,シユ,シ,,,常,合,三,虞,平,1,サ行,-i
866,,上平,虞模第七,虛押,無,"ブ, ム",ウ,,,明,合,三,虞,平,1,アヤワ行,-u
867,,上平,虞模第七,虛押,蕪,"ブ, ム",ウ,,,明,合,三,虞,平,1,アヤワ行,-u
868,,上平,虞模第七,虛押,于,ウ,イ,,,云,合,三,虞,平,1,アヤワ行,-i
869,,上平,虞模第七,虛押,迂,ウ,イ,,,云,合,三,虞,平,1,アヤワ行,-i
870,,上平,虞模第七,虛押,濡,ジユ,シ,,,日,合,三,虞,平,1,サ行,-i
871,,上平,虞模第七,虛押,殊,シユ,シ,,,常,合,三,虞,平,1,サ行,-i
872,,上平,虞模第七,虛押,窬,ユ,イ,,,以,合,三,虞,平,1,アヤワ行,-i
873,,上平,虞模第七,虛押,俞,ユ,イ,,,以,合,三,虞,平,1,アヤワ行,-i
874,,上平,虞模第七,虛押,渝,ユ,イ,,,以,合,三,虞,平,1,アヤワ行,-i
875,,上平,虞模第七,虛押,區,ク,キ,,,溪,合,三,虞,平,1,カ行,-i
876,,上平,虞模第七,虛押,敷,フ,,,,滂,合,三,虞,平,1,,
877,,上平,虞模第七,虛押,紓,ウ,イ,,,,,,,,1,アヤワ行,-i
878,,上平,虞模第七,虛押,輸,シユ,シ,,,書,合,三,虞,平,1,サ行,-i
879,,上平,虞模第七,虛押,俱,グ,キ,,,見,合,三,虞,平,1,カ行,-i
880,,上平,虞模第七,虛押,乎,コ,ウ,,,匣,開,一,模,平,1,アヤワ行,-u
881,,上平,虞模第七,虛押,枯,コ,ウ,,,溪,開,一,模,平,1,アヤワ行,-u
882,,上平,虞模第七,虛押,麤,ソ,ス,,,清,開,一,模,平,1,サ行,-u
883,,上平,虞模第七,虛押,鋪,ホ,フ,,,滂,合,三,虞,平,1,ハ行,-u
