ID,位置,巻,韻目,門,字,漢呉音,唐音,異體,メモ,聲,呼,等,韻,調,数,声カナ行,韻カナ
2349,,下平,陽唐第七,光彩,緗,シヤウ,スン,,,心,開,三,陽,平,1,サ行,-uン
2350,,下平,陽唐第七,虛押,揚,イヤウ,ユン,,,以,開,三,陽,平,1,アヤワ行,ユン
2351,,下平,陽唐第七,虛押,祥,シヤウ,スン,,,邪,開,三,陽,平,1,サ行,-uン
2352,,下平,陽唐第七,虛押,良,リヤウ,ルン,,,來,開,三,陽,平,1,ラ行,-uン
2353,,下平,陽唐第七,虛押,薌,キヤウ,クン,,,曉,開,三,陽,平,1,カ行,-uン
2354,,下平,陽唐第七,虛押,彰,シヤウ,スン,,,章,開,三,陽,平,1,サ行,-uン
2355,,下平,陽唐第七,虛押,昌,シヤウ,スン,,,昌,開,三,陽,平,1,サ行,-uン
2356,,下平,陽唐第七,虛押,長,チヤウ,ツン,,,澄,開,三,陽,平,1,タ行,-uン
2357,,下平,陽唐第七,虛押,張,チヤウ,■,,,知,開,三,陽,平,1,,
2358,,下平,陽唐第七,虛押,相,シヤウ,■,,,心,開,三,陽,平,1,,
2359,,下平,陽唐第七,虛押,亡,バウ,■,,,明,合,三,陽,平,1,,
2360,,下平,陽唐第七,虛押,常,シヤウ,■,,,常,開,三,陽,平,1,,
2361,,下平,陽唐第七,虛押,匡,キヤウ,クン,,,溪,合,三,陽,平,1,カ行,-uン
2362,,下平,陽唐第七,虛押,央,イヤウ,ユン,,,影,開,三,陽,平,1,アヤワ行,ユン
2363,,下平,陽唐第七,虛押,殃,イヤウ,■,,,影,開,三,陽,平,1,,
2364,,下平,陽唐第七,虛押,強,■,クン,,,群,開,三,陽,平,1,カ行,-uン
2365,,下平,陽唐第七,虛押,芳,■,フン,,,滂,合,三,陽,平,1,ハ行,-uン
2366,,下平,陽唐第七,虛押,當,■,ツン,,,端,開,一,唐,平,1,タ行,-uン
2367,,下平,陽唐第七,虛押,剛,カウ,クン,,,見,開,一,唐,平,1,カ行,-uン
2368,,下平,陽唐第七,虛押,康,カウ,クン,,,溪,開,一,唐,平,1,カ行,-uン
2369,,下平,陽唐第七,虛押,荒,クワウ,クン,,,曉,合,一,唐,平,1,カ行,-uン
2370,,下平,陽唐第七,虛押,盪,タウ,ツン,,,透,開,一,唐,平,1,タ行,-uン
2371,,下平,陽唐第七,虛押,臧,サウ,スン,,,精,開,一,唐,平,1,サ行,-uン
2372,,下平,陽唐第七,虛押,昻,カウ,クン,昂,,疑,開,一,唐,平,1,カ行,-uン
2373,,下平,陽唐第七,虛押,藏,サウ,スン,,,從,開,一,唐,平,1,サ行,-uン
2374,,下平,陽唐第七,虛押,卬,カウ,クン,,,疑,開,一,唐,平,1,カ行,-uン
2375,,下平,陽唐第七,虛押,煬,イヤウ,ユン,,,以,開,三,陽,平,1,アヤワ行,ユン
2376,,下平,陽唐第七,虛押,汪,ワウ,ウン,,,影,合,一,唐,平,1,アヤワ行,-uン
2377,,下平,陽唐第七,虛押,颺,イヤウ,ユン,,,以,開,三,陽,平,1,アヤワ行,ユン
2378,,下平,陽唐第七,複用,茫,ハウ,フン,,,明,開,一,唐,平,1,ハ行,-uン
2379,,下平,陽唐第七,複用,磅,ハウ,フン,,,滂,開,一,唐,平,1,ハ行,-uン
2380,,下平,陽唐第七,複用,滂,ハウ,フン,,,滂,開,一,唐,平,1,ハ行,-uン
2381,,下平,陽唐第七,複用,徨,クワウ,クン,,,匣,合,一,唐,平,1,カ行,-uン
2382,,下平,陽唐第七,複用,煌,クワウ,クン,,,匣,合,一,唐,平,1,カ行,-uン
2383,,下平,陽唐第七,複用,蹡,シヤウ,スン,,,清,開,三,陽,平,1,サ行,-uン
2384,,下平,陽唐第七,複用,瑲,シヤウ,スン,,,清,開,三,陽,平,1,サ行,-uン
2385,,下平,陽唐第七,複用,鏘,シヤウ,スン,,,清,開,三,陽,平,1,サ行,-uン
2386,,下平,陽唐第七,複用,瀼,シヤウ,スン,,,日,開,三,陽,平,1,サ行,-uン
2387,,下平,陽唐第七,複用,徉,イヤウ,ユン,,,以,開,三,陽,平,1,アヤワ行,ユン
2388,,下平,陽唐第七,複用,踉,ラウ,ルン,,,來,開,三,陽,平,1,ラ行,-uン
2389,,下平,陽唐第七,複用,勷,ジヤウ,スン,,,日,開,三,陽,平,1,サ行,-uン
2390,,下平,陽唐第七,複用,硠,ラウ,ルン,,,來,開,一,唐,平,1,ラ行,-uン
2391,,下平,陽唐第七,複用,慷,カウ,クン,,"廣韻無此音, 只有上聲",,,,,,1,カ行,-uン
2392,,下平,陽唐第七,複用,猖,シヤウ,スン,,,昌,開,三,陽,平,1,サ行,-uン
2393,,下平,陽唐第七,複用,泱,イヤウ,ユン,,,影,開,三,陽,平,1,アヤワ行,ユン
2394,,下平,陽唐第七,複用,倀,チヤウ,ツン,,,徹,開,三,陽,平,1,タ行,-uン
2395,,下平,庚耕清第八,乾坤,阬,カウ,クン,,,溪,開,二,庚,平,1,カ行,-uン
2396,,下平,庚耕清第八,乾坤,䬝,クワウ,クン,,,匣,合,二,庚,平,1,カ行,-uン
2397,,下平,庚耕清第八,乾坤,䢚,カウ,クン,,,見,開,二,庚,平,1,カ行,-uン
2398,,下平,庚耕清第八,乾坤,黌,クワウ,クン,,,匣,合,二,庚,平,1,カ行,-uン
2399,,下平,庚耕清第八,乾坤,棚,ハウ,フン,,,並,開,二,庚,平,1,ハ行,-uン
2400,,下平,庚耕清第八,乾坤,霙,エイ,ヰン,,,影,開,三,庚,平,1,アヤワ行,-iン
2401,,下平,庚耕清第八,乾坤,京,ケイ,キン,,,見,開,三,庚,平,1,カ行,-iン
2402,,下平,庚耕清第八,乾坤,甍,ハウ,フン,,,明,開,二,耕,平,1,ハ行,-uン
2403,,下平,庚耕清第八,乾坤,閎,クワウ,クン,,,匣,合,二,耕,平,1,カ行,-uン
2404,,下平,庚耕清第八,乾坤,泓,ワウ,ウン,,,影,合,二,耕,平,1,アヤワ行,-uン
2405,,下平,庚耕清第八,乾坤,瀛,エイ,ヰン,,,以,開,三,清,平,1,アヤワ行,-iン
2406,,下平,庚耕清第八,乾坤,圊,セイ,シン,,,清,開,三,清,平,1,サ行,-iン
2407,,下平,庚耕清第八,乾坤,塋,エイ,イン,,,以,合,三,清,平,1,アヤワ行,-iン
2408,,下平,庚耕清第八,乾坤,城,セイ,,,,常,開,三,清,平,1,,
2409,,下平,庚耕清第八,乾坤,紘,クワウ,クン,,,匣,合,二,耕,平,1,カ行,-uン
2410,,下平,庚耕清第八,乾坤,楹,エイ,ヰン,,,以,開,三,清,平,1,アヤワ行,-iン
2411,,下平,庚耕清第八,乾坤,桁,カウ,クン,,,匣,開,二,庚,平,1,カ行,-uン
2412,,下平,庚耕清第八,時候,正,セイ,シン,,,章,開,三,清,平,1,サ行,-iン
2413,,下平,庚耕清第八,時候,更,カウ,クン,,,見,開,二,庚,平,1,カ行,-uン
2414,,下平,庚耕清第八,時候,庚,カウ,クン,,,見,開,二,庚,平,1,カ行,-uン
2415,,下平,庚耕清第八,時候,晴,セイ,シン,,,從,開,三,清,平,1,サ行,-iン
2416,,下平,庚耕清第八,氣形,鶊,カウ,クン,,,見,開,二,庚,平,1,カ行,-uン
2417,,下平,庚耕清第八,氣形,蝗,クワウ,クン,,,匣,合,二,庚,平,1,カ行,-uン
2418,,下平,庚耕清第八,氣形,彭,ハウ,フン,,,並,開,二,庚,平,1,ハ行,-uン
2419,,下平,庚耕清第八,氣形,蟚,ハウ,フン,,,並,開,二,庚,平,1,ハ行,-uン
2420,,下平,庚耕清第八,氣形,兵,ヘイ,ヒン,,,幫,開,三,庚,平,1,ハ行,-iン
2421,,下平,庚耕清第八,氣形,卿,ケイ,■,,,溪,開,三,庚,平,1,,
2422,,下平,庚耕清第八,氣形,兄,ケイ,■,,,曉,合,三,庚,平,1,,
2423,,下平,庚耕清第八,氣形,猩,シヤウ,■,,,生,開,二,庚,平,1,,
2424,,下平,庚耕清第八,氣形,甥,■,スン,,,生,開,二,庚,平,1,サ行,-uン
2425,,下平,庚耕清第八,氣形,鯨,■,キン,,,群,開,三,庚,平,1,カ行,-iン
2426,,下平,庚耕清第八,氣形,氓,■,フン,,,明,開,二,耕,平,1,ハ行,-uン
2427,,下平,庚耕清第八,氣形,鸎,アウ,ウン,,,影,開,二,耕,平,1,アヤワ行,-uン
2428,,下平,庚耕清第八,氣形,鸚,アウ,ウン,,,影,開,二,耕,平,1,アヤワ行,-uン
2429,,下平,庚耕清第八,氣形,嬴,エイ,ヰン,,,以,開,三,清,平,1,アヤワ行,-iン
2430,,下平,庚耕清第八,氣形,嬰,エイ,ヰン,,,影,開,三,清,平,1,アヤワ行,-iン
2431,,下平,庚耕清第八,氣形,蝱,ハウ,フン,,,明,開,二,庚,平,1,ハ行,-uン
2432,,下平,庚耕清第八,氣形,槍,サウ,スン,,,初,開,二,庚,平,1,サ行,-uン
2433,,下平,庚耕清第八,氣形,蜻,セイ,シン,,,精,開,三,清,平,1,サ行,-iン
2434,,下平,庚耕清第八,支體,頸,ケイ,キン,,,群,開,三,清,平,1,カ行,-iン
2435,,下平,庚耕清第八,支體,名,ベイ,ヒン,,,明,開,三,清,平,1,ハ行,-iン
2436,,下平,庚耕清第八,支體,聲,セイ,シン,,,書,開,三,清,平,1,サ行,-iン
2437,,下平,庚耕清第八,支體,情,セイ,シン,,,從,開,三,清,平,1,サ行,-iン
2438,,下平,庚耕清第八,支體,睛,セイ,シン,,,精,開,三,清,平,1,サ行,-iン
2439,,下平,庚耕清第八,支體,盲,ハウ,フン,,,明,開,二,庚,平,1,ハ行,-uン
2440,,下平,庚耕清第八,態藝,韺,エイ,ヰン,,,影,開,三,庚,平,1,アヤワ行,-iン
2441,,下平,庚耕清第八,態藝,瞠,タウ,ツン,,,徹,開,二,庚,平,1,タ行,-uン
2442,,下平,庚耕清第八,態藝,驚,ケイ,キン,,,見,開,三,庚,平,1,カ行,-iン
2443,,下平,庚耕清第八,態藝,盟,ベイ,ビン,,,明,開,三,庚,平,1,バ行,-iン
2444,,下平,庚耕清第八,態藝,鳴,ベイ,ビン,,,明,開,三,庚,平,1,バ行,-iン
2445,,下平,庚耕清第八,態藝,評,ヘイ,ヒン,,,並,開,三,庚,平,1,ハ行,-iン
2446,,下平,庚耕清第八,態藝,生,セウ,スン,,,生,開,二,庚,平,1,サ行,-uン
2447,,下平,庚耕清第八,態藝,擎,ケイ,キン,,,群,開,三,庚,平,1,カ行,-iン
2448,,下平,庚耕清第八,態藝,勍,ケイ,キン,,,群,開,三,庚,平,1,カ行,-iン
2449,,下平,庚耕清第八,態藝,迎,ケイ,キン,,,疑,開,三,庚,平,1,カ行,-iン
2450,,下平,庚耕清第八,態藝,黥,ケイ,キン,,,群,開,三,庚,平,1,カ行,-iン
2451,,下平,庚耕清第八,態藝,行,カウ,クン,,,匣,開,二,庚,平,1,カ行,-uン
2452,,下平,庚耕清第八,態藝,獰,タウ,ツン,,,娘,開,二,庚,平,1,タ行,-uン
2453,,下平,庚耕清第八,態藝,耕,カウ,クン,,,見,開,二,耕,平,1,カ行,-uン
2454,,下平,庚耕清第八,態藝,瞪,タウ,ツン,,,澄,開,二,耕,平,1,タ行,-uン
2455,,下平,庚耕清第八,態藝,爭,サウ,■,,,莊,開,二,耕,平,1,,
2456,,下平,庚耕清第八,態藝,偵,テイ,■,,,徹,開,三,清,平,1,,
2457,,下平,庚耕清第八,態藝,誠,セイ,■,,,常,開,三,清,平,1,,
2458,,下平,庚耕清第八,態藝,盛,セイ,シン,,,常,開,三,清,平,1,サ行,-iン
2459,,下平,庚耕清第八,態藝,呈,テイ,チン,,,澄,開,三,清,平,1,タ行,-iン
2460,,下平,庚耕清第八,態藝,酲,テイ,チン,,,澄,開,三,清,平,1,タ行,-iン
2461,,下平,庚耕清第八,態藝,征,セイ,シン,,,章,開,三,清,平,1,サ行,-iン
2462,,下平,庚耕清第八,態藝,煢,ケイ,キン,,,群,合,三,清,平,1,カ行,-iン
2463,,下平,庚耕清第八,態藝,惸,ケイ,キン,,,群,合,三,清,平,1,カ行,-iン
2464,,下平,庚耕清第八,態藝,搒,ハウ,フン,,,並,開,二,庚,平,1,ハ行,-uン
2465,,下平,庚耕清第八,態藝,棖,タウ,ツン,,直更切→廣韻直庚切,澄,開,二,庚,平,1,タ行,-uン
2466,,下平,庚耕清第八,態藝,令,レイ,リン,,,來,開,三,清,平,1,ラ行,-iン
2467,,下平,庚耕清第八,態藝,脝,カウ,クン,,,曉,開,二,庚,平,1,カ行,-uン
2468,,下平,庚耕清第八,態藝,攍,エイ,ヰン,,,以,開,三,清,平,1,アヤワ行,-iン
2469,,下平,庚耕清第八,態藝,烹,ハウ,フン,亨,,滂,開,三,庚,平,1,ハ行,-uン
2470,,下平,庚耕清第八,態藝,營,エイ,ヰン,,,以,合,三,清,平,1,アヤワ行,-iン
2471,,下平,庚耕清第八,態藝,請,セイ,シン,,,從,開,三,清,平,1,サ行,-iン
2472,,下平,庚耕清第八,態藝,瑩,エイ,ヰン,,,云,合,三,庚,平,1,アヤワ行,-iン
2473,,下平,庚耕清第八,態藝,裎,テイ,チン,,,澄,開,三,清,平,1,タ行,-iン
2474,,下平,庚耕清第八,態藝,絣,ハウ,フン,絣,https://i.imgur.com/2vhuXN7.png,幫,開,二,耕,平,1,ハ行,-uン
2475,,下平,庚耕清第八,態藝,攖,エイ,ヰン,,,影,開,三,清,平,1,アヤワ行,-iン
2476,,下平,庚耕清第八,態藝,抨,ハウ,フン,,,滂,開,二,耕,平,1,ハ行,-uン
2477,,下平,庚耕清第八,態藝,撐,タウ,ツン,樘,,徹,開,二,庚,平,1,タ行,-uン
2478,,下平,庚耕清第八,生植,栟,ヘイ,ヒン,,,幫,開,三,清,平,1,ハ行,-iン
2479,,下平,庚耕清第八,生植,楨,テイ,チン,,,知,開,三,清,平,1,タ行,-iン
2480,,下平,庚耕清第八,生植,檉,テイ,チン,,,徹,開,三,清,平,1,タ行,-iン
2481,,下平,庚耕清第八,生植,橙,タウ,ツン,,,澄,開,二,耕,平,1,タ行,-uン
2482,,下平,庚耕清第八,生植,莖,キヤウ,クン,,,匣,開,二,耕,平,1,カ行,-uン
2483,,下平,庚耕清第八,生植,櫻,アウ,ウン,,,影,開,二,耕,平,1,アヤワ行,-uン
2484,,下平,庚耕清第八,生植,蘅,カウ,クン,,,匣,開,二,庚,平,1,カ行,-uン
2485,,下平,庚耕清第八,生植,荆,ケイ,キン,荆,,見,開,三,庚,平,1,カ行,-iン
2486,,下平,庚耕清第八,生植,苹,ヘイ,ヒン,,,並,開,三,庚,平,1,ハ行,-iン
2487,,下平,庚耕清第八,生植,英,エイ,ヰン,,,影,開,三,庚,平,1,アヤワ行,-iン
2488,,下平,庚耕清第八,生植,秔,カウ,クン,,,見,開,二,庚,平,1,カ行,-uン
2489,,下平,庚耕清第八,生植,菁,セイ,シン,,,精,開,三,清,平,1,サ行,-iン
2490,,下平,庚耕清第八,食服,羹,カウ,■,,,見,開,二,庚,平,1,,
2491,,下平,庚耕清第八,食服,牲,サウ,■,,,生,開,二,庚,平,1,,
2492,,下平,庚耕清第八,食服,繃,■,フン,,,幫,開,二,耕,平,1,ハ行,-uン
2493,,下平,庚耕清第八,食服,餳,■,シン,𩛿,,邪,開,三,清,平,1,サ行,-iン
2494,,下平,庚耕清第八,食服,鯖,■,シン,,,章,開,三,清,平,1,サ行,-iン
2495,,下平,庚耕清第八,器財,瓔,エイ,イン,,,影,開,三,清,平,1,アヤワ行,-iン
2496,,下平,庚耕清第八,器財,纓,エイ,イン,,,影,開,三,清,平,1,アヤワ行,-iン
2497,,下平,庚耕清第八,器財,籝,エイ,イン,,,以,開,三,清,平,1,アヤワ行,-iン
2498,,下平,庚耕清第八,器財,箏,サウ,スン,,,莊,開,二,耕,平,1,サ行,-uン
2499,,下平,庚耕清第八,器財,紭,クワウ,クン,,,匣,合,二,耕,平,1,カ行,-uン
2500,,下平,庚耕清第八,器財,笙,サウ,スン,,,生,開,二,庚,平,1,サ行,-uン
2501,,下平,庚耕清第八,器財,枰,ヘイ,ヒン,,,並,開,三,庚,平,1,ハ行,-iン
2502,,下平,庚耕清第八,器財,鐺,サウ,スン,,,初,開,二,庚,平,1,サ行,-uン
2503,,下平,庚耕清第八,器財,觵,クワウ,クン,,,見,合,二,庚,平,1,カ行,-uン
2504,,下平,庚耕清第八,器財,旌,セイ,シン,,,精,開,三,清,平,1,サ行,-iン
2505,,下平,庚耕清第八,器財,贏,エイ,ヰン,,,以,開,三,清,平,1,アヤワ行,-iン
2506,,下平,庚耕清第八,器財,瓊,ケイ,キン,,,群,合,三,清,平,1,カ行,-iン
2507,,下平,庚耕清第八,器財,珩,カウ,クン,,,匣,開,二,庚,平,1,カ行,-uン
2508,,下平,庚耕清第八,器財,甖,アウ,ウン,,,影,開,二,耕,平,1,アヤワ行,-uン
2509,,下平,庚耕清第八,器財,鉦,セイ,シン,,,章,開,三,清,平,1,サ行,-iン
2510,,下平,庚耕清第八,器財,檠,ケイ,キン,,,群,開,三,庚,平,1,カ行,-iン
2511,,下平,庚耕清第八,器財,瑛,エイ,イン,,,影,開,三,庚,平,1,アヤワ行,-iン
2512,,下平,庚耕清第八,器財,璜,クワウ,クン,,依廣韻係唐韻,,,,,,1,カ行,-uン
2513,,下平,庚耕清第八,光彩,赬,テイ,チン,,,徹,開,三,清,平,1,タ行,-iン
2514,,下平,庚耕清第八,光彩,騂,セイ,シン,,,心,合,三,清,平,1,サ行,-iン
2515,,下平,庚耕清第八,光彩,明,ベイ,ビン,,,明,開,三,庚,平,1,バ行,-iン
2516,,下平,庚耕清第八,光彩,晶,セイ,シン,,,精,開,三,清,平,1,サ行,-iン
2517,,下平,庚耕清第八,虛押,賡,カウ,クン,,,見,開,二,庚,平,1,カ行,-uン
2518,,下平,庚耕清第八,虛押,橫,クワウ,クン,,,匣,合,二,庚,平,1,カ行,-uン
2519,,下平,庚耕清第八,虛押,平,ヘイ,ヒン,,,並,開,三,庚,平,1,ハ行,-iン
2520,,下平,庚耕清第八,虛押,澄,タウ,ツン,,,澄,開,二,庚,平,1,タ行,-uン
2521,,下平,庚耕清第八,虛押,衡,カウ,クン,,,匣,開,二,庚,平,1,カ行,-uン
2522,,下平,庚耕清第八,虛押,宏,クワウ,クン,,,匣,合,二,耕,平,1,カ行,-uン
2523,,下平,庚耕清第八,虛押,轟,クワウ,クン,,,曉,合,二,耕,平,1,カ行,-uン
2524,,下平,庚耕清第八,虛押,清,セイ,シン,,,清,開,三,清,平,1,サ行,-iン
2525,,下平,庚耕清第八,虛押,精,セイ,シン,,,精,開,三,清,平,1,サ行,-iン
2526,,下平,庚耕清第八,虛押,盈,ヱイ,ヰン,,,以,開,三,清,平,1,アヤワ行,-iン
2527,,下平,庚耕清第八,虛押,成,セイ,シン,,,常,開,三,清,平,1,サ行,-iン
2528,,下平,庚耕清第八,虛押,程,テイ,チン,,,澄,開,三,清,平,1,タ行,-iン
2529,,下平,庚耕清第八,虛押,輕,ケイ,キン,,,溪,開,三,清,平,1,カ行,-iン
2530,,下平,庚耕清第八,虛押,并,ヘイ,ヒン,,并字此書丷作ク,幫,開,三,清,平,1,ハ行,-iン
2531,,下平,庚耕清第八,虛押,傾,ケイ,キン,,,溪,合,三,清,平,1,カ行,-iン
2532,,下平,庚耕清第八,虛押,縈,エイ,ヰン,,,影,合,三,清,平,1,アヤワ行,-iン
2533,,下平,庚耕清第八,虛押,亨,カウ,クン,,,曉,開,二,庚,平,1,カ行,-uン
2534,,下平,庚耕清第八,虛押,萠,バウ,フン,萌,,明,開,二,耕,平,1,ハ行,-uン
2535,,下平,庚耕清第八,虛押,貞,テイ,チン,,,知,開,三,清,平,1,タ行,-iン
2536,,下平,庚耕清第八,虛押,禎,テイ,チン,,,知,開,三,清,平,1,タ行,-iン
2537,,下平,庚耕清第八,虛押,榮,エイ,ヰン,,,云,合,三,庚,平,1,アヤワ行,-iン
2538,,下平,庚耕清第八,複用,琤,サウ,,,,初,開,二,庚,平,1,,
2539,,下平,庚耕清第八,複用,鬡,タウ,ツン,,,娘,開,二,耕,平,1,タ行,-uン
2540,,下平,庚耕清第八,複用,訇,クワウ,クン,,,曉,合,二,耕,平,1,カ行,-uン
2541,,下平,庚耕清第八,複用,鍧,ハウ,クン,,,曉,合,二,耕,平,1,カ行,-uン
2542,,下平,庚耕清第八,複用,嚶,アウ,ウン,,,影,開,二,耕,平,1,アヤワ行,-uン
2543,,下平,庚耕清第八,複用,丁,タウ,ツン,,,知,開,二,耕,平,1,タ行,-uン
2544,,下平,庚耕清第八,複用,鏗,カウ,クン,,,溪,開,二,耕,平,1,カ行,-uン
2545,,下平,庚耕清第八,複用,嶸,エイ,ヰン,,,云,合,三,庚,平,1,アヤワ行,-iン
2546,,下平,庚耕清第八,複用,𥋝,ハウ,フン,,,明,開,二,庚,平,1,ハ行,-uン
2547,,下平,庚耕清第八,複用,悙,カウ,クン,,,曉,開,二,庚,平,1,カ行,-uン
2548,,下平,庚耕清第八,複用,喤,クワウ,クン,,,匣,合,二,庚,平,1,カ行,-uン
2549,,下平,庚耕清第八,複用,趟,タウ,ツン,,,知,開,二,庚,平,1,タ行,-uン
2550,,下平,庚耕清第八,複用,鬤,タウ,ツン,,,娘,開,二,庚,平,1,タ行,-uン
2551,,下平,庚耕清第八,複用,䃘,カウ,■,,廣韻無此字,,,,,,1,,
2552,,下平,庚耕清第八,複用,鎗,サウ,■,,,初,開,二,庚,平,1,,
2553,,下平,庚耕清第八,複用,央,エイ,■,,此字詳細不明,,,,,,1,,
2554,,下平,庚耕清第八,複用,錚,サウ,■,,,初,開,二,耕,平,1,,
2555,,下平,庚耕清第八,複用,澎,ハウ,■,,,並,開,二,庚,平,1,,
2556,,下平,青第九,乾坤,涇,ケイ,キン,,,見,開,四,青,平,1,カ行,-iン
2557,,下平,青第九,乾坤,渟,テイ,チン,,,定,開,四,青,平,1,タ行,-iン
2558,,下平,青第九,乾坤,庭,テイ,チン,,,定,開,四,青,平,1,タ行,-iン
2559,,下平,青第九,乾坤,亭,テイ,チン,,,定,開,四,青,平,1,タ行,-iン
2560,,下平,青第九,乾坤,廷,テイ,チン,,,定,開,四,青,平,1,タ行,-iン
2561,,下平,青第九,乾坤,囹,レイ,リン,,,來,開,四,青,平,1,ラ行,-iン
2562,,下平,青第九,乾坤,櫺,レイ,リン,,,來,開,四,青,平,1,ラ行,-iン
2563,,下平,青第九,乾坤,汀,テイ,チン,,,透,開,四,青,平,1,タ行,-iン
2564,,下平,青第九,乾坤,廳,テイ,チン,,,透,開,四,青,平,1,タ行,-iン
2565,,下平,青第九,乾坤,町,テイ,チン,,,透,開,四,青,平,1,タ行,-iン
2566,,下平,青第九,乾坤,溟,ヘイ,ヒン,,,明,開,四,青,平,1,ハ行,-iン
2567,,下平,青第九,乾坤,扃,ケイ,キン,,,見,合,四,青,平,1,カ行,-iン
2568,,下平,青第九,乾坤,坰,ケイ,キン,,,見,合,四,青,平,1,カ行,-iン
2569,,下平,青第九,時候,丁,テイ,チン,,,端,開,四,青,平,1,タ行,-iン
2570,,下平,青第九,時候,齡,レイ,リン,,,來,開,四,青,平,1,ラ行,-iン
2571,,下平,青第九,時候,暝,ヘイ,ヒン,,,明,開,四,青,平,1,ハ行,-iン
2572,,下平,青第九,氣形,蜓,テイ,チン,,,定,開,四,青,平,1,タ行,-iン
2573,,下平,青第九,氣形,靈,レイ,リン,,,來,開,四,青,平,1,ラ行,-iン
2574,,下平,青第九,氣形,鴒,レイ,リン,,,來,開,四,青,平,1,ラ行,-iン
2575,,下平,青第九,氣形,伶,レイ,リン,,,來,開,四,青,平,1,ラ行,-iン
2576,,下平,青第九,氣形,𧕅,レイ,リン,,,來,開,四,青,平,1,ラ行,-iン
2577,,下平,青第九,氣形,螢,ケイ,キン,,,匣,合,四,青,平,1,カ行,-iン
2578,,下平,青第九,氣形,𦏰,レイ,リン,,,來,開,四,青,平,1,ラ行,-iン
2579,,下平,青第九,氣形,星,セイ,シン,,,心,開,四,青,平,1,サ行,-iン
2580,,下平,青第九,氣形,霆,テイ,チン,,,定,開,四,青,平,1,タ行,-iン
2581,,下平,青第九,支體,翎,レイ,■,,,來,開,四,青,平,1,,
2582,,下平,青第九,支體,頩,ヘイ,■,,,滂,開,四,青,平,1,,
2583,,下平,青第九,支體,形,ケイ,■,,,匣,開,四,青,平,1,,
2584,,下平,青第九,支體,聹,■,チン,,,泥,開,四,青,平,1,タ行,-iン
2585,,下平,青第九,態藝,刑,■,キン,,,匣,開,四,青,平,1,カ行,-iン
2586,,下平,青第九,態藝,醒,セイ,シン,,,心,開,四,青,平,1,サ行,-iン
2587,,下平,青第九,態藝,聆,レイ,リン,,,來,開,四,青,平,1,ラ行,-iン
2588,,下平,青第九,態藝,訂,テイ,チン,,,透,開,四,青,平,1,タ行,-iン
2589,,下平,青第九,態藝,聽,テイ,チン,,,透,開,四,青,平,1,タ行,-iン
2590,,下平,青第九,態藝,銘,ベイ,ビン,,,明,開,四,青,平,1,バ行,-iン
2591,,下平,青第九,態藝,瞑,ベイ,ヒン,,,明,開,四,青,平,1,ハ行,-iン
2592,,下平,青第九,態藝,腥,セイ,シン,,,心,開,四,青,平,1,サ行,-iン
2593,,下平,青第九,態藝,刢,レイ,リン,,,來,開,四,青,平,1,ラ行,-iン
2594,,下平,青第九,生植,蓂,ベイ,ビン,,,明,開,四,青,平,1,バ行,-iン
2595,,下平,青第九,生植,萍,ヘイ,ヒン,,,並,開,四,青,平,1,ハ行,-iン
2596,,下平,青第九,生植,苓,レイ,リン,,,來,開,四,青,平,1,ラ行,-iン
2597,,下平,青第九,生植,莛,テイ,チン,,,定,開,四,青,平,1,タ行,-iン
2598,,下平,青第九,食服,經,ケイ,キン,,,見,開,四,青,平,1,カ行,-iン
2599,,下平,青第九,食服,醽,レイ,リン,,,來,開,四,青,平,1,ラ行,-iン
2600,,下平,青第九,器財,硎,ケイ,キン,,,匣,開,四,青,平,1,カ行,-iン
2601,,下平,青第九,器財,軿,ヘイ,ヒン,,,並,開,四,青,平,1,ハ行,-iン
2602,,下平,青第九,器財,鉶,ケイ,キン,,,匣,開,四,青,平,1,カ行,-iン
2603,,下平,青第九,器財,型,ケイ,キン,,,匣,開,四,青,平,1,カ行,-iン
2604,,下平,青第九,器財,鈴,レイ,リン,,,來,開,四,青,平,1,ラ行,-iン
2605,,下平,青第九,器財,瓴,レイ,リン,,,來,開,四,青,平,1,ラ行,-iン
2606,,下平,青第九,器財,瓶,ヘイ,ヒン,,,並,開,四,青,平,1,ハ行,-iン
2607,,下平,青第九,器財,屏,ヘイ,ヒン,,,並,開,四,青,平,1,ハ行,-iン
2608,,下平,青第九,器財,釘,テイ,チン,,,端,開,四,青,平,1,タ行,-iン
2609,,下平,青第九,光彩,青,セイ,シン,,,,,,,,1,サ行,-iン
2610,,下平,青第九,光彩,熒,ケイ,キン,,,匣,合,四,青,平,1,カ行,-iン
2611,,下平,青第九,虛押,停,テイ,チン,,,定,開,四,青,平,1,タ行,-iン
2612,,下平,青第九,虛押,馨,ケイ,キン,,,曉,開,四,青,平,1,カ行,-iン
2613,,下平,青第九,虛押,零,レイ,リン,,,來,開,四,青,平,1,ラ行,-iン
2614,,下平,青第九,虛押,寧,デイ,チン,,,泥,開,四,青,平,1,タ行,-iン
2615,,下平,青第九,虛押,㝠,ベイ,■,冥,,明,開,四,青,平,1,,
2616,,下平,青第九,複用,嚀,■イ,■,,,泥,開,四,青,平,1,,
2617,,下平,青第九,複用,玲,レイ,■,,,來,開,四,青,平,1,,
2618,,下平,青第九,複用,竮,ヘイ,■,,,滂,開,四,青,平,1,,
